Amount Requested,Application Date,Loan Title,Zip Code,State,DTI,EmpLenY,Approved
11875.0,2017-10-01,Debt consolidation,881xx,NM,25.89,2.0,1
22000.0,2017-10-01,Debt consolidation,882xx,NM,24.65,7.0,1
12000.0,2017-10-01,Debt consolidation,882xx,NM,20.91,5.0,1
11875.0,2017-10-01,Credit card refinancing,882xx,NM,28.31,10.0,1
20000.0,2017-10-01,Debt consolidation,883xx,NM,16.2,6.0,1
5000.0,2017-10-01,Other,890xx,NV,19.92,10.0,1
8000.0,2017-10-01,Debt consolidation,890xx,NV,15.3,0.5,1
6000.0,2017-10-01,Debt consolidation,890xx,NV,12.17,4.0,1
4000.0,2017-10-01,Debt consolidation,890xx,NV,8.73,6.0,1
10000.0,2017-10-01,Debt consolidation,890xx,NV,18.89,10.0,1
2000.0,2017-10-01,Debt consolidation,890xx,NV,11.38,3.0,1
25000.0,2017-10-01,Debt consolidation,890xx,NV,143.58,6.0,1
15000.0,2017-10-01,Debt consolidation,890xx,NV,20.0,0.5,1
6000.0,2017-10-01,Credit card refinancing,890xx,NV,11.55,0.5,1
12000.0,2017-10-01,Credit card refinancing,890xx,NV,36.24,5.0,1
10000.0,2017-10-01,Debt consolidation,890xx,NV,26.26,0.5,1
7800.0,2017-10-01,Debt consolidation,890xx,NV,17.17,1.0,1
8000.0,2017-10-01,Debt consolidation,890xx,NV,11.8,10.0,1
10000.0,2017-10-01,Home improvement,890xx,NV,23.0,6.0,1
5000.0,2017-10-01,Major purchase,890xx,NV,2.94,1.0,1
11200.0,2017-10-01,Debt consolidation,890xx,NV,16.05,6.0,1
9500.0,2017-10-01,Debt consolidation,890xx,NV,18.15,10.0,1
25000.0,2017-10-01,Credit card refinancing,890xx,NV,20.93,10.0,1
20000.0,2017-10-01,Home improvement,891xx,NV,0.75,9.0,1
10000.0,2017-10-01,Debt consolidation,891xx,NV,19.62,10.0,1
16000.0,2017-10-01,Debt consolidation,891xx,NV,12.99,9.0,1
15000.0,2017-10-01,Credit card refinancing,891xx,NV,7.08,2.0,1
3000.0,2017-10-01,Other,891xx,NV,33.85,10.0,1
20000.0,2017-10-01,Home improvement,891xx,NV,30.01,10.0,1
12800.0,2017-10-01,Debt consolidation,891xx,NV,20.55,10.0,1
8300.0,2017-10-01,Home improvement,891xx,NV,33.19,0.5,1
7000.0,2017-10-01,Other,891xx,NV,15.68,1.0,1
15000.0,2017-10-01,Debt consolidation,891xx,NV,17.6,4.0,1
24000.0,2017-10-01,Debt consolidation,891xx,NV,28.26,2.0,1
10800.0,2017-10-01,Credit card refinancing,891xx,NV,24.11,0.5,1
14050.0,2017-10-01,Home improvement,891xx,NV,27.38,4.0,1
12000.0,2017-10-01,Other,891xx,NV,25.74,5.0,1
10000.0,2017-10-01,Credit card refinancing,891xx,NV,15.75,2.0,1
21500.0,2017-10-01,Debt consolidation,891xx,NV,15.85,10.0,1
16000.0,2017-10-01,Credit card refinancing,891xx,NV,32.86,0.5,1
6000.0,2017-10-01,Debt consolidation,891xx,NV,7.8,9.0,1
10000.0,2017-10-01,Credit card refinancing,891xx,NV,37.96,0.5,1
12000.0,2017-10-01,Debt consolidation,891xx,NV,13.57,3.0,1
15000.0,2017-10-01,Home improvement,891xx,NV,20.01,5.0,1
10000.0,2017-10-01,Debt consolidation,891xx,NV,19.73,6.0,1
27950.0,2017-10-01,Debt consolidation,891xx,NV,11.97,2.0,1
12000.0,2017-10-01,Debt consolidation,891xx,NV,28.23,0.5,1
32000.0,2017-10-01,Home improvement,891xx,NV,65.62,0.5,1
5000.0,2017-10-01,Debt consolidation,891xx,NV,12.9,7.0,1
9000.0,2017-10-01,Credit card refinancing,891xx,NV,7.12,2.0,1
12000.0,2017-10-01,Debt consolidation,891xx,NV,39.48,5.0,1
16000.0,2017-10-01,Credit card refinancing,891xx,NV,21.94,2.0,1
18000.0,2017-10-01,Debt consolidation,891xx,NV,5.87,10.0,1
14000.0,2017-10-01,Debt consolidation,891xx,NV,6.88,0.5,1
8000.0,2017-10-01,Debt consolidation,891xx,NV,13.62,10.0,1
10000.0,2017-10-01,Debt consolidation,894xx,NV,21.84,6.0,1
36000.0,2017-10-01,Home improvement,895xx,NV,17.41,8.0,1
25000.0,2017-10-01,Debt consolidation,895xx,NV,19.02,10.0,1
20000.0,2017-10-01,Debt consolidation,895xx,NV,38.24,6.0,1
2325.0,2017-10-01,Debt consolidation,895xx,NV,29.49,1.0,1
3600.0,2017-10-01,Credit card refinancing,895xx,NV,6.03,3.0,1
2500.0,2017-10-01,Other,895xx,NV,18.24,6.0,1
8000.0,2017-10-01,Credit card refinancing,895xx,NV,16.2,9.0,1
9000.0,2017-10-01,Home buying,895xx,NV,22.56,10.0,1
35000.0,2017-10-01,Other,897xx,NV,19.56,2.0,1
16000.0,2017-10-01,Debt consolidation,898xx,NV,36.17,10.0,1
12000.0,2017-10-01,Debt consolidation,100xx,NY,6.84,8.0,1
16000.0,2017-10-01,Debt consolidation,100xx,NY,22.29,6.0,1
12000.0,2017-10-01,Debt consolidation,100xx,NY,18.99,2.0,1
20000.0,2017-10-01,Credit card refinancing,100xx,NY,6.92,8.0,1
36800.0,2017-10-01,Debt consolidation,100xx,NY,6.0,0.5,1
9600.0,2017-10-01,Debt consolidation,100xx,NY,15.88,3.0,1
12000.0,2017-10-01,Debt consolidation,100xx,NY,22.81,10.0,1
40000.0,2017-10-01,Home improvement,100xx,NY,27.59,0.5,1
15000.0,2017-10-01,Debt consolidation,100xx,NY,15.87,2.0,1
10000.0,2017-10-01,Home improvement,100xx,NY,2.94,0.5,1
16800.0,2017-10-01,Other,100xx,NY,0.2,6.0,1
15000.0,2017-10-01,Debt consolidation,100xx,NY,18.45,10.0,1
16250.0,2017-10-01,Debt consolidation,100xx,NY,12.23,6.0,1
12000.0,2017-10-01,Debt consolidation,100xx,NY,25.24,10.0,1
1000.0,2017-10-01,Credit card refinancing,100xx,NY,3.81,8.0,1
5000.0,2017-10-01,Moving and relocation,100xx,NY,7.28,0.5,1
10000.0,2017-10-01,Credit card refinancing,100xx,NY,8.57,7.0,1
28000.0,2017-10-01,Business,100xx,NY,9.84,7.0,1
3000.0,2017-10-01,Debt consolidation,100xx,NY,17.25,10.0,1
4800.0,2017-10-01,Credit card refinancing,100xx,NY,21.64,3.0,1
4000.0,2017-10-01,Credit card refinancing,100xx,NY,8.33,2.0,1
12000.0,2017-10-01,Debt consolidation,100xx,NY,26.07,10.0,1
8000.0,2017-10-01,Other,100xx,NY,2.47,10.0,1
15000.0,2017-10-01,Credit card refinancing,100xx,NY,12.18,3.0,1
10000.0,2017-10-01,Credit card refinancing,100xx,NY,13.46,4.0,1
25000.0,2017-10-01,Debt consolidation,100xx,NY,9.23,10.0,1
10000.0,2017-10-01,Debt consolidation,100xx,NY,12.06,4.0,1
10400.0,2017-10-01,Car financing,100xx,NY,8.46,0.5,1
3000.0,2017-10-01,Medical expenses,100xx,NY,19.32,1.0,1
24000.0,2017-10-01,Credit card refinancing,100xx,NY,29.88,7.0,1
27000.0,2017-10-01,Debt consolidation,100xx,NY,13.42,10.0,1
21850.0,2017-10-01,Major purchase,100xx,NY,19.1,2.0,1
35000.0,2017-10-01,Other,100xx,NY,5.39,10.0,1
22425.0,2017-10-01,Debt consolidation,101xx,NY,13.4,6.0,1
10000.0,2017-10-01,Credit card refinancing,102xx,NY,14.03,5.0,1
30000.0,2017-10-01,Debt consolidation,103xx,NY,12.55,10.0,1
25000.0,2017-10-01,Home improvement,103xx,NY,20.13,10.0,1
10000.0,2017-10-01,Debt consolidation,103xx,NY,28.16,4.0,1
5925.0,2017-10-01,Other,103xx,NY,19.07,8.0,1
8000.0,2017-10-01,Credit card refinancing,103xx,NY,37.32,2.0,1
15600.0,2017-10-01,Debt consolidation,103xx,NY,17.66,6.0,1
10000.0,2017-10-01,Home improvement,103xx,NY,13.32,10.0,1
11000.0,2017-10-01,Other,103xx,NY,16.47,10.0,1
7200.0,2017-10-01,Debt consolidation,103xx,NY,23.27,0.5,1
6000.0,2017-10-01,Other,103xx,NY,9.24,10.0,1
18000.0,2017-10-01,Other,103xx,NY,3.61,0.5,1
12000.0,2017-10-01,Debt consolidation,103xx,NY,18.11,4.0,1
10000.0,2017-10-01,Car financing,104xx,NY,13.29,2.0,1
20000.0,2017-10-01,Credit card refinancing,104xx,NY,22.82,1.0,1
35000.0,2017-10-01,Debt consolidation,104xx,NY,1.45,4.0,1
10000.0,2017-10-01,Debt consolidation,104xx,NY,12.07,10.0,1
5000.0,2017-10-01,Debt consolidation,104xx,NY,9.3,4.0,1
30000.0,2017-10-01,Credit card refinancing,104xx,NY,21.48,10.0,1
35000.0,2017-10-01,Debt consolidation,104xx,NY,25.99,10.0,1
6000.0,2017-10-01,Debt consolidation,104xx,NY,12.94,6.0,1
5000.0,2017-10-01,Debt consolidation,104xx,NY,3.24,7.0,1
10000.0,2017-10-01,Debt consolidation,104xx,NY,16.96,10.0,1
5000.0,2017-10-01,Moving and relocation,104xx,NY,2.65,5.0,1
5000.0,2017-10-01,Home improvement,104xx,NY,20.67,6.0,1
10000.0,2017-10-01,Debt consolidation,104xx,NY,7.02,2.0,1
10000.0,2017-10-01,Business,104xx,NY,9.9,3.0,1
4000.0,2017-10-01,Debt consolidation,104xx,NY,5.57,4.0,1
10000.0,2017-10-01,Debt consolidation,104xx,NY,9.58,5.0,1
6000.0,2017-10-01,Credit card refinancing,104xx,NY,16.97,0.5,1
15000.0,2017-10-01,Debt consolidation,104xx,NY,13.1,10.0,1
12500.0,2017-10-01,Credit card refinancing,104xx,NY,8.62,7.0,1
27000.0,2017-10-01,Debt consolidation,104xx,NY,25.1,3.0,1
10000.0,2017-10-01,Business,104xx,NY,4.63,9.0,1
9200.0,2017-10-01,Credit card refinancing,104xx,NY,27.99,10.0,1
7675.0,2017-10-01,Credit card refinancing,104xx,NY,20.82,10.0,1
24000.0,2017-10-01,Home improvement,104xx,NY,8.84,10.0,1
18000.0,2017-10-01,Home buying,104xx,NY,3.03,6.0,1
15175.0,2017-10-01,Debt consolidation,104xx,NY,28.56,10.0,1
10000.0,2017-10-01,Home improvement,104xx,NY,3.47,10.0,1
22000.0,2017-10-01,Other,104xx,NY,10.27,2.0,1
15000.0,2017-10-01,Credit card refinancing,104xx,NY,34.33,6.0,1
12000.0,2017-10-01,Credit card refinancing,104xx,NY,13.1,4.0,1
13525.0,2017-10-01,Credit card refinancing,104xx,NY,7.84,0.5,1
15000.0,2017-10-01,Debt consolidation,104xx,NY,0.25,0.5,1
24000.0,2017-10-01,Home improvement,104xx,NY,60.77,0.5,1
11200.0,2017-10-01,Debt consolidation,104xx,NY,38.36,6.0,1
16800.0,2017-10-01,Debt consolidation,104xx,NY,13.01,10.0,1
8000.0,2017-10-01,Debt consolidation,104xx,NY,3.81,9.0,1
3500.0,2017-10-01,Other,104xx,NY,17.29,6.0,1
6000.0,2017-10-01,Debt consolidation,104xx,NY,35.21,5.0,1
10000.0,2017-10-01,Major purchase,105xx,NY,14.84,9.0,1
5975.0,2017-10-01,Credit card refinancing,105xx,NY,34.33,10.0,1
10000.0,2017-10-01,Debt consolidation,105xx,NY,15.66,10.0,1
30000.0,2017-10-01,Debt consolidation,105xx,NY,8.43,10.0,1
17950.0,2017-10-01,Debt consolidation,105xx,NY,3.67,5.0,1
10000.0,2017-10-01,Other,105xx,NY,2.86,8.0,1
5000.0,2017-10-01,Credit card refinancing,105xx,NY,19.52,3.0,1
15000.0,2017-10-01,Credit card refinancing,105xx,NY,14.07,8.0,1
12825.0,2017-10-01,Major purchase,105xx,NY,13.94,1.0,1
10000.0,2017-10-01,Credit card refinancing,105xx,NY,4.39,10.0,1
23000.0,2017-10-01,Credit card refinancing,105xx,NY,28.76,4.0,1
7000.0,2017-10-01,Credit card refinancing,105xx,NY,14.53,3.0,1
22000.0,2017-10-01,Debt consolidation,105xx,NY,16.09,10.0,1
4000.0,2017-10-01,Credit card refinancing,105xx,NY,23.8,10.0,1
4000.0,2017-10-01,Other,106xx,NY,18.55,10.0,1
5000.0,2017-10-01,Home improvement,106xx,NY,20.57,10.0,1
20000.0,2017-10-01,Debt consolidation,107xx,NY,24.22,5.0,1
18000.0,2017-10-01,Debt consolidation,107xx,NY,23.17,10.0,1
32000.0,2017-10-01,Home improvement,107xx,NY,3.37,3.0,1
10000.0,2017-10-01,Credit card refinancing,107xx,NY,7.28,6.0,1
20000.0,2017-10-01,Debt consolidation,107xx,NY,7.36,7.0,1
35000.0,2017-10-01,Debt consolidation,107xx,NY,34.74,0.5,1
4200.0,2017-10-01,Other,107xx,NY,21.54,0.5,1
12000.0,2017-10-01,Debt consolidation,107xx,NY,10.83,4.0,1
35000.0,2017-10-01,Debt consolidation,109xx,NY,18.22,5.0,1
10000.0,2017-10-01,Debt consolidation,109xx,NY,11.83,6.0,1
25000.0,2017-10-01,Credit card refinancing,109xx,NY,19.07,0.5,1
12000.0,2017-10-01,Credit card refinancing,109xx,NY,14.81,10.0,1
6000.0,2017-10-01,Other,109xx,NY,1.79,6.0,1
16000.0,2017-10-01,Other,109xx,NY,4.87,10.0,1
35000.0,2017-10-01,Debt consolidation,109xx,NY,10.33,5.0,1
17500.0,2017-10-01,Debt consolidation,109xx,NY,14.03,10.0,1
5000.0,2017-10-01,Debt consolidation,109xx,NY,21.9,6.0,1
3000.0,2017-10-01,Home buying,109xx,NY,2.54,10.0,1
5000.0,2017-10-01,Debt consolidation,109xx,NY,11.01,3.0,1
40000.0,2017-10-01,Home improvement,109xx,NY,17.43,10.0,1
30000.0,2017-10-01,Debt consolidation,110xx,NY,95.6,6.0,1
12000.0,2017-10-01,Credit card refinancing,111xx,NY,22.11,6.0,1
40000.0,2017-10-01,Debt consolidation,111xx,NY,18.17,10.0,1
6500.0,2017-10-01,Other,111xx,NY,6.26,6.0,1
16425.0,2017-10-01,Debt consolidation,111xx,NY,8.96,0.5,1
2400.0,2017-10-01,Debt consolidation,111xx,NY,9.83,1.0,1
15000.0,2017-10-01,Credit card refinancing,112xx,NY,3.99,7.0,1
5000.0,2017-10-01,Credit card refinancing,112xx,NY,5.34,2.0,1
10000.0,2017-10-01,Other,112xx,NY,1.46,7.0,1
4000.0,2017-10-01,Credit card refinancing,112xx,NY,10.27,6.0,1
16000.0,2017-10-01,Vacation,112xx,NY,13.08,9.0,1
10000.0,2017-10-01,Debt consolidation,112xx,NY,3.84,8.0,1
10000.0,2017-10-01,Debt consolidation,112xx,NY,19.84,10.0,1
7000.0,2017-10-01,Credit card refinancing,112xx,NY,2.01,10.0,1
30000.0,2017-10-01,Debt consolidation,112xx,NY,25.38,10.0,1
17000.0,2017-10-01,Debt consolidation,112xx,NY,10.59,5.0,1
15000.0,2017-10-01,Debt consolidation,112xx,NY,8.2,7.0,1
30000.0,2017-10-01,Credit card refinancing,112xx,NY,9.76,6.0,1
10000.0,2017-10-01,Debt consolidation,112xx,NY,23.39,3.0,1
3000.0,2017-10-01,Other,112xx,NY,8.62,0.5,1
1550.0,2017-10-01,Medical expenses,112xx,NY,29.32,10.0,1
5000.0,2017-10-01,Debt consolidation,112xx,NY,12.22,7.0,1
13875.0,2017-10-01,Credit card refinancing,112xx,NY,24.02,7.0,1
15000.0,2017-10-01,Debt consolidation,112xx,NY,9.83,2.0,1
16000.0,2017-10-01,Debt consolidation,112xx,NY,19.57,0.5,1
12000.0,2017-10-01,Debt consolidation,112xx,NY,12.48,1.0,1
27000.0,2017-10-01,Medical expenses,112xx,NY,12.21,9.0,1
8000.0,2017-10-01,Medical expenses,112xx,NY,14.33,10.0,1
20000.0,2017-10-01,Debt consolidation,112xx,NY,19.8,2.0,1
10000.0,2017-10-01,Major purchase,112xx,NY,0.02,9.0,1
12000.0,2017-10-01,Credit card refinancing,112xx,NY,12.47,2.0,1
3000.0,2017-10-01,Business,112xx,NY,7.22,10.0,1
9600.0,2017-10-01,Debt consolidation,112xx,NY,9.56,2.0,1
20000.0,2017-10-01,Debt consolidation,112xx,NY,23.7,7.0,1
8000.0,2017-10-01,Major purchase,112xx,NY,6.22,5.0,1
10000.0,2017-10-01,Home buying,112xx,NY,25.29,3.0,1
20000.0,2017-10-01,Credit card refinancing,112xx,NY,24.86,0.5,1
3075.0,2017-10-01,Credit card refinancing,112xx,NY,4.54,0.5,1
2600.0,2017-10-01,Debt consolidation,112xx,NY,12.73,0.5,1
12000.0,2017-10-01,Credit card refinancing,112xx,NY,18.65,4.0,1
25000.0,2017-10-01,Debt consolidation,112xx,NY,13.06,3.0,1
10000.0,2017-10-01,Debt consolidation,112xx,NY,19.33,10.0,1
5000.0,2017-10-01,Moving and relocation,112xx,NY,10.24,2.0,1
10000.0,2017-10-01,Major purchase,112xx,NY,4.13,4.0,1
3000.0,2017-10-01,Credit card refinancing,112xx,NY,5.49,2.0,1
10000.0,2017-10-01,Debt consolidation,112xx,NY,17.94,6.0,1
22875.0,2017-10-01,Debt consolidation,112xx,NY,19.11,10.0,1
12000.0,2017-10-01,Other,112xx,NY,13.32,1.0,1
6000.0,2017-10-01,Medical expenses,112xx,NY,15.85,2.0,1
2400.0,2017-10-01,Other,112xx,NY,0.58,2.0,1
20000.0,2017-10-01,Debt consolidation,112xx,NY,28.65,5.0,1
3600.0,2017-10-01,Debt consolidation,112xx,NY,7.55,10.0,1
12000.0,2017-10-01,Debt consolidation,112xx,NY,0.0,0.5,1
40000.0,2017-10-01,Credit card refinancing,112xx,NY,12.15,2.0,1
38000.0,2017-10-01,Debt consolidation,112xx,NY,11.59,0.5,1
7500.0,2017-10-01,Debt consolidation,112xx,NY,13.65,2.0,1
5500.0,2017-10-01,Credit card refinancing,112xx,NY,10.43,9.0,1
8000.0,2017-10-01,Other,112xx,NY,0.0,6.0,1
20000.0,2017-10-01,Debt consolidation,112xx,NY,8.28,10.0,1
11000.0,2017-10-01,Debt consolidation,112xx,NY,4.41,4.0,1
12000.0,2017-10-01,Debt consolidation,112xx,NY,13.24,0.5,1
32000.0,2017-10-01,Debt consolidation,112xx,NY,12.0,2.0,1
35000.0,2017-10-01,Home improvement,112xx,NY,2.06,2.0,1
4000.0,2017-10-01,Major purchase,112xx,NY,13.03,10.0,1
24000.0,2017-10-01,Debt consolidation,112xx,NY,11.48,10.0,1
8200.0,2017-10-01,Credit card refinancing,112xx,NY,28.35,0.5,1
10000.0,2017-10-01,Credit card refinancing,112xx,NY,21.96,10.0,1
15000.0,2017-10-01,Credit card refinancing,112xx,NY,18.71,2.0,1
10000.0,2017-10-01,Home buying,112xx,NY,17.01,8.0,1
24000.0,2017-10-01,Credit card refinancing,113xx,NY,6.98,0.5,1
5000.0,2017-10-01,Other,113xx,NY,34.43,10.0,1
24000.0,2017-10-01,Credit card refinancing,113xx,NY,34.79,3.0,1
15000.0,2017-10-01,Debt consolidation,113xx,NY,13.11,6.0,1
5000.0,2017-10-01,Other,113xx,NY,14.25,6.0,1
35950.0,2017-10-01,Debt consolidation,113xx,NY,17.26,3.0,1
15000.0,2017-10-01,Debt consolidation,113xx,NY,15.35,10.0,1
15000.0,2017-10-01,Credit card refinancing,113xx,NY,27.86,3.0,1
3500.0,2017-10-01,Credit card refinancing,113xx,NY,14.94,0.5,1
2500.0,2017-10-01,Business,113xx,NY,2.36,0.5,1
6400.0,2017-10-01,Credit card refinancing,113xx,NY,27.14,2.0,1
24000.0,2017-10-01,Debt consolidation,113xx,NY,31.27,10.0,1
12000.0,2017-10-01,Credit card refinancing,113xx,NY,25.72,7.0,1
10000.0,2017-10-01,Debt consolidation,113xx,NY,13.85,10.0,1
12000.0,2017-10-01,Debt consolidation,113xx,NY,14.23,10.0,1
8500.0,2017-10-01,Debt consolidation,113xx,NY,6.58,10.0,1
7000.0,2017-10-01,Debt consolidation,113xx,NY,18.06,10.0,1
25000.0,2017-10-01,Debt consolidation,113xx,NY,9.43,10.0,1
10000.0,2017-10-01,Credit card refinancing,114xx,NY,34.8,7.0,1
6000.0,2017-10-01,Debt consolidation,114xx,NY,8.7,6.0,1
24000.0,2017-10-01,Major purchase,114xx,NY,7.35,6.0,1
16000.0,2017-10-01,Debt consolidation,114xx,NY,10.75,5.0,1
5000.0,2017-10-01,Credit card refinancing,114xx,NY,15.48,10.0,1
12000.0,2017-10-01,Credit card refinancing,114xx,NY,16.76,3.0,1
10000.0,2017-10-01,Debt consolidation,114xx,NY,16.7,10.0,1
20000.0,2017-10-01,Credit card refinancing,114xx,NY,12.61,10.0,1
40000.0,2017-10-01,Debt consolidation,114xx,NY,4.55,4.0,1
12000.0,2017-10-01,Other,114xx,NY,7.36,0.5,1
11000.0,2017-10-01,Home improvement,114xx,NY,10.39,4.0,1
3500.0,2017-10-01,Debt consolidation,114xx,NY,4.27,6.0,1
19750.0,2017-10-01,Debt consolidation,114xx,NY,3.83,0.5,1
10000.0,2017-10-01,Debt consolidation,114xx,NY,13.32,1.0,1
10000.0,2017-10-01,Other,114xx,NY,5.42,1.0,1
7200.0,2017-10-01,Credit card refinancing,114xx,NY,10.75,1.0,1
10925.0,2017-10-01,Car financing,114xx,NY,2.22,3.0,1
4500.0,2017-10-01,Credit card refinancing,114xx,NY,23.55,3.0,1
35000.0,2017-10-01,Debt consolidation,114xx,NY,21.88,7.0,1
10000.0,2017-10-01,Major purchase,114xx,NY,10.64,7.0,1
31350.0,2017-10-01,Home improvement,114xx,NY,10.92,10.0,1
5000.0,2017-10-01,Credit card refinancing,114xx,NY,20.34,0.5,1
25000.0,2017-10-01,Debt consolidation,114xx,NY,2.61,3.0,1
10000.0,2017-10-01,Debt consolidation,114xx,NY,14.44,10.0,1
5600.0,2017-10-01,Credit card refinancing,114xx,NY,16.14,4.0,1
40000.0,2017-10-01,Business,115xx,NY,8.96,10.0,1
40000.0,2017-10-01,Debt consolidation,115xx,NY,14.25,9.0,1
10000.0,2017-10-01,Other,115xx,NY,20.02,10.0,1
7000.0,2017-10-01,Debt consolidation,115xx,NY,13.4,8.0,1
35000.0,2017-10-01,Debt consolidation,115xx,NY,5.17,4.0,1
27400.0,2017-10-01,Debt consolidation,115xx,NY,26.59,10.0,1
5000.0,2017-10-01,Other,115xx,NY,11.07,10.0,1
8000.0,2017-10-01,Other,115xx,NY,12.63,10.0,1
5000.0,2017-10-01,Credit card refinancing,115xx,NY,25.54,10.0,1
3600.0,2017-10-01,Other,115xx,NY,4.58,10.0,1
15000.0,2017-10-01,Credit card refinancing,115xx,NY,7.68,5.0,1
7000.0,2017-10-01,Credit card refinancing,115xx,NY,12.17,10.0,1
16000.0,2017-10-01,Other,115xx,NY,20.57,6.0,1
30000.0,2017-10-01,Credit card refinancing,115xx,NY,16.33,0.5,1
9600.0,2017-10-01,Credit card refinancing,115xx,NY,11.2,10.0,1
10000.0,2017-10-01,Debt consolidation,115xx,NY,24.72,1.0,1
7000.0,2017-10-01,Credit card refinancing,115xx,NY,3.63,10.0,1
17000.0,2017-10-01,Debt consolidation,115xx,NY,28.81,2.0,1
7500.0,2017-10-01,Debt consolidation,115xx,NY,20.5,10.0,1
9525.0,2017-10-01,Home improvement,116xx,NY,7.07,0.5,1
3000.0,2017-10-01,Home improvement,116xx,NY,17.57,4.0,1
10000.0,2017-10-01,Credit card refinancing,116xx,NY,6.03,8.0,1
15000.0,2017-10-01,Debt consolidation,116xx,NY,26.64,10.0,1
14400.0,2017-10-01,Debt consolidation,116xx,NY,9.29,7.0,1
12000.0,2017-10-01,Home improvement,117xx,NY,10.81,10.0,1
27600.0,2017-10-01,Other,117xx,NY,7.9,10.0,1
18000.0,2017-10-01,Debt consolidation,117xx,NY,7.08,10.0,1
20000.0,2017-10-01,Debt consolidation,117xx,NY,3.53,1.0,1
7000.0,2017-10-01,Credit card refinancing,117xx,NY,28.04,5.0,1
12000.0,2017-10-01,Credit card refinancing,117xx,NY,14.0,0.5,1
4000.0,2017-10-01,Debt consolidation,117xx,NY,13.95,2.0,1
10000.0,2017-10-01,Debt consolidation,117xx,NY,18.24,10.0,1
35000.0,2017-10-01,Home buying,117xx,NY,21.1,10.0,1
35575.0,2017-10-01,Debt consolidation,117xx,NY,26.12,10.0,1
5500.0,2017-10-01,Credit card refinancing,117xx,NY,7.95,0.5,1
22000.0,2017-10-01,Debt consolidation,117xx,NY,19.34,10.0,1
8650.0,2017-10-01,Debt consolidation,117xx,NY,27.97,10.0,1
6000.0,2017-10-01,Home improvement,117xx,NY,8.01,2.0,1
15000.0,2017-10-01,Other,117xx,NY,5.96,6.0,1
24000.0,2017-10-01,Debt consolidation,117xx,NY,16.97,3.0,1
18500.0,2017-10-01,Credit card refinancing,117xx,NY,7.35,3.0,1
2000.0,2017-10-01,Other,117xx,NY,3.42,0.5,1
20000.0,2017-10-01,Debt consolidation,117xx,NY,20.39,10.0,1
8000.0,2017-10-01,Debt consolidation,117xx,NY,14.27,10.0,1
25000.0,2017-10-01,Debt consolidation,117xx,NY,24.12,10.0,1
5000.0,2017-10-01,Debt consolidation,117xx,NY,6.48,10.0,1
6000.0,2017-10-01,Car financing,117xx,NY,23.39,10.0,1
35000.0,2017-10-01,Debt consolidation,117xx,NY,11.75,0.5,1
15000.0,2017-10-01,Credit card refinancing,117xx,NY,5.89,5.0,1
16800.0,2017-10-01,Credit card refinancing,117xx,NY,21.45,10.0,1
40000.0,2017-10-01,Credit card refinancing,117xx,NY,24.22,4.0,1
25000.0,2017-10-01,Debt consolidation,117xx,NY,55.48,0.5,1
10000.0,2017-10-01,Home improvement,117xx,NY,14.96,10.0,1
10000.0,2017-10-01,Other,117xx,NY,0.79,7.0,1
15000.0,2017-10-01,Other,117xx,NY,6.09,6.0,1
2100.0,2017-10-01,Medical expenses,117xx,NY,0.51,10.0,1
22400.0,2017-10-01,Debt consolidation,117xx,NY,6.2,6.0,1
20000.0,2017-10-01,Debt consolidation,117xx,NY,16.33,0.5,1
8000.0,2017-10-01,Credit card refinancing,117xx,NY,15.68,10.0,1
16000.0,2017-10-01,Debt consolidation,117xx,NY,7.04,0.5,1
24000.0,2017-10-01,Credit card refinancing,117xx,NY,14.52,1.0,1
34000.0,2017-10-01,Debt consolidation,117xx,NY,3.57,0.5,1
16800.0,2017-10-01,Credit card refinancing,117xx,NY,9.34,4.0,1
13225.0,2017-10-01,Debt consolidation,117xx,NY,22.72,2.0,1
33000.0,2017-10-01,Debt consolidation,117xx,NY,18.91,0.5,1
15000.0,2017-10-01,Credit card refinancing,118xx,NY,17.47,6.0,1
4000.0,2017-10-01,Debt consolidation,119xx,NY,34.77,5.0,1
35000.0,2017-10-01,Debt consolidation,119xx,NY,7.37,10.0,1
15000.0,2017-10-01,Debt consolidation,119xx,NY,14.66,0.5,1
15000.0,2017-10-01,Other,119xx,NY,16.07,6.0,1
40000.0,2017-10-01,Credit card refinancing,119xx,NY,16.44,6.0,1
10000.0,2017-10-01,Debt consolidation,119xx,NY,3.09,10.0,1
10000.0,2017-10-01,Debt consolidation,119xx,NY,17.25,10.0,1
5000.0,2017-10-01,Debt consolidation,119xx,NY,28.13,10.0,1
15000.0,2017-10-01,Moving and relocation,119xx,NY,26.43,6.0,1
12000.0,2017-10-01,Credit card refinancing,120xx,NY,37.0,10.0,1
40000.0,2017-10-01,Credit card refinancing,120xx,NY,24.56,5.0,1
20000.0,2017-10-01,Credit card refinancing,120xx,NY,23.96,10.0,1
6000.0,2017-10-01,Credit card refinancing,121xx,NY,18.88,4.0,1
4800.0,2017-10-01,Debt consolidation,121xx,NY,14.95,6.0,1
15450.0,2017-10-01,Credit card refinancing,121xx,NY,32.24,10.0,1
30000.0,2017-10-01,Debt consolidation,121xx,NY,17.62,0.5,1
5000.0,2017-10-01,Credit card refinancing,122xx,NY,10.82,3.0,1
35000.0,2017-10-01,Other,122xx,NY,7.61,10.0,1
4000.0,2017-10-01,Moving and relocation,122xx,NY,19.68,6.0,1
